province,month,year,month_of_year,hcl_emission,pcl_emission
辽宁省,14,1966,3,1915473273.4829743,2014196114.2993624
重庆市,14,1966,3,463756622.72025746,317277166.8299085
陕西省,14,1966,3,1354981576.5471063,992836910.5757858
青海省,14,1966,3,918049243.4887953,900645678.6812239
香港特别行政区,14,1966,3,360122.324856528,60788.85080149125
黑龙江省,14,1966,3,8987025036.952908,17626953789.65884
上海市,15,1966,4,14978383.920249704,2977623.909526153
云南省,15,1966,4,2717899193.7564096,3236023928.685796
内蒙古自治区,15,1966,4,11738449798.383856,22417359478.422127
北京市,15,1966,4,45408079.38473345,24216258.576889545
吉林省,15,1966,4,1677786601.3250344,2013857321.403579
四川省,15,1966,4,6798379809.777131,4835179560.126691
天津市,15,1966,4,26829721.798282765,16664873.72022757
宁夏回族自治区,15,1966,4,114595157.44808038,32742614.89512733
安徽省,15,1966,4,1929654466.2230198,1916794491.4426804
山东省,15,1966,4,3123992237.1342177,2955449960.1478233
山西省,15,1966,4,1166991204.6208735,524602142.753435
广东省,15,1966,4,1538706271.1271799,990358092.0775151
广西壮族自治区,15,1966,4,1446891341.2684004,1427161048.0689194
新疆维吾尔自治区,15,1966,4,11091516955.936428,15537825568.066114
江苏省,15,1966,4,1487523613.791836,1709299800.586049
江西省,15,1966,4,906795220.925889,626565499.084064
河北省,15,1966,4,3439895650.3638287,2212729924.0574613
河南省,15,1966,4,2648513214.701676,1793742257.5321178
浙江省,15,1966,4,704561156.9299169,578032021.8035023
海南省,15,1966,4,67114554.4453721,136825956.72146076
湖北省,15,1966,4,2008738994.0062394,1913817804.1284184
湖南省,15,1966,4,1935946137.5552797,1098070812.9147909
甘肃省,15,1966,4,2415561188.766315,1789808032.3342378
福建省,15,1966,4,380945160.1049912,164940595.2572054
西藏自治区,15,1966,4,2803586635.374153,5872778193.718244
贵州省,15,1966,4,1105301314.2140481,478547973.76829654
辽宁省,15,1966,4,1536629624.8379512,1303376377.5185468
重庆市,15,1966,4,466170515.00021666,324845356.6815782
陕西省,15,1966,4,1313936965.5148673,842809402.8303998
青海省,15,1966,4,714494790.0197768,551399586.511909
香港特别行政区,15,1966,4,361313.0375125328,62307.53570485205
黑龙江省,15,1966,4,11246138057.04016,42072541440.94934
上海市,16,1966,5,15529588.809652973,7062984.035302162
云南省,16,1966,5,2187470195.5106373,1458783275.828929
内蒙古自治区,16,1966,5,11398382515.951727,16932385579.012701
北京市,16,1966,5,44134564.94591389,21652961.970190518
吉林省,16,1966,5,1554885891.8327987,1471083468.8238964
四川省,16,1966,5,6726964484.525678,4843336278.240643
天津市,16,1966,5,26461545.060974255,15987756.818592254
宁夏回族自治区,16,1966,5,110846549.762931,28401690.708560336
安徽省,16,1966,5,1964134965.0102005,2327027910.40907
山东省,16,1966,5,3108392735.016833,2988897447.537422
山西省,16,1966,5,1113142372.2609577,399476185.45044357
广东省,16,1966,5,1481853652.2053802,809943791.443662
广西壮族自治区,16,1966,5,1385258265.6241033,1260297392.7724826
新疆维吾尔自治区,16,1966,5,9456675335.654045,10883743774.52468
江苏省,16,1966,5,1545862211.1495094,2199168094.124758
江西省,16,1966,5,890542498.647988,561271215.7656738
河北省,16,1966,5,3331207884.242316,2020870754.2698085
河南省,16,1966,5,2696477369.9348392,2324269585.7374334
浙江省,16,1966,5,748622498.6034381,921337650.3727728
海南省,16,1966,5,64325501.68601115,126822269.23424357
湖北省,16,1966,5,2001728059.1975965,1967127778.8114321
湖南省,16,1966,5,1906048502.419729,991485249.9464432
甘肃省,16,1966,5,2085580431.0947845,1219909306.7668855
福建省,16,1966,5,375650688.33145726,145850552.95973256
西藏自治区,16,1966,5,2556866656.3434887,5156616474.114183
贵州省,16,1966,5,1077149801.085348,424021216.0426468
辽宁省,16,1966,5,1486741878.090404,1087484527.875705
重庆市,16,1966,5,463549396.14691,328527390.2381516
陕西省,16,1966,5,1287022282.5129194,854345447.0501524
青海省,16,1966,5,621070782.2446582,388970958.2064178
香港特别行政区,16,1966,5,359973.30079198116,60161.70019408527
黑龙江省,16,1966,5,7896797046.895743,16195731743.651161
上海市,17,1966,6,15055126.531449623,3568192.496454454
云南省,17,1966,6,2011482810.3595243,909530666.5256557
内蒙古自治区,17,1966,6,8920464228.832035,7533675082.549915
北京市,17,1966,6,45093757.3037449,25697641.95286615
吉林省,17,1966,6,1556717622.948272,1428600531.3066096
四川省,17,1966,6,6722290521.7333975,4554042034.988053
天津市,17,1966,6,27295596.484353196,20349582.838841565
宁夏回族自治区,17,1966,6,111510276.63762164,29505490.382412802
安徽省,17,1966,6,2089380532.5906374,3159695443.182601
山东省,17,1966,6,3219846531.085276,3652407980.9623847
山西省,17,1966,6,1124072808.2492774,434138968.79104793
广东省,17,1966,6,1486502269.0501657,809597386.7767577
广西壮族自治区,17,1966,6,1379844948.0998678,1235278230.6718304
新疆维吾尔自治区,17,1966,6,9501528118.259844,10877966666.663292
江苏省,17,1966,6,1651207951.9852612,2963784546.0258074
江西省,17,1966,6,894311553.4252697,541711369.8923368
河北省,17,1966,6,3431926159.540593,2598494264.5467167
河南省,17,1966,6,2789559946.460767,2903254330.72094
浙江省,17,1966,6,696992236.8037022,524885837.4438741
海南省,17,1966,6,65314620.33355876,129506698.65933408
湖北省,17,1966,6,2009600285.6721387,1931286873.0031419
湖南省,17,1966,6,1919962988.5463345,1007871234.7718059
甘肃省,17,1966,6,2080716230.9480402,1212011695.8654609
福建省,17,1966,6,374123839.95507026,127673550.04156658
西藏自治区,17,1966,6,2486478941.484517,4716362831.099384
贵州省,17,1966,6,1089535464.138333,418573122.1422455
辽宁省,17,1966,6,1500355033.6930013,1104830328.2457836
重庆市,17,1966,6,468114526.55562586,340625897.1800481
陕西省,17,1966,6,1349549293.9628696,1278669472.9240532
青海省,17,1966,6,601546957.6077051,356250923.69455504
香港特别行政区,17,1966,6,361118.12222573935,61184.70580569729
黑龙江省,17,1966,6,5847626787.583985,6603221978.694404
上海市,18,1966,7,15321866.730580553,5595831.72970341
云南省,18,1966,7,1982223995.315241,850246663.5791383
内蒙古自治区,18,1966,7,8300719995.85191,5709072217.237894
北京市,18,1966,7,44213820.74721458,21980675.285083592
吉林省,18,1966,7,1538933486.1260688,1383573966.7842555
四川省,18,1966,7,6686148596.347644,4632532106.994534
天津市,18,1966,7,26665571.589476436,16998528.132460054
宁夏回族自治区,18,1966,7,110969577.70458151,28860984.145162817
安徽省,18,1966,7,1928911867.426938,2045464932.255343
山东省,18,1966,7,3108678570.4460416,2982034877.45038
山西省,18,1966,7,1119152399.656594,433163481.32057023
广东省,18,1966,7,1483150517.0078256,818161921.7300524
广西壮族自治区,18,1966,7,1365235342.944524,1200240332.7352655
新疆维吾尔自治区,18,1966,7,9333851316.975132,10579931299.010723
江苏省,18,1966,7,1517122383.9674544,1980241422.260307
江西省,18,1966,7,894436347.2297322,587254115.3542552
河北省,18,1966,7,3332924142.3053517,2057389787.481884
河南省,18,1966,7,2629574861.0967846,1800870171.2621076
浙江省,18,1966,7,749282416.9221622,928226896.4862348
海南省,18,1966,7,63778920.77291522,124770171.67465077
湖北省,18,1966,7,1998631780.0981731,1931224767.853971
湖南省,18,1966,7,1910887918.4385357,1016809569.9327676
甘肃省,18,1966,7,2061985924.9189994,1182082535.8557818
福建省,18,1966,7,379363718.7443734,174773278.79251125
西藏自治区,18,1966,7,2408113060.428067,4547365254.301485
贵州省,18,1966,7,1074547003.0430775,411610191.4648115
辽宁省,18,1966,7,1481616777.405777,1049040148.2567644
重庆市,18,1966,7,468131425.748629,362334083.2739197
陕西省,18,1966,7,1288301139.5657501,855342238.5407789
青海省,18,1966,7,586286339.4773147,327946570.5375179
香港特别行政区,18,1966,7,360079.4664636471,60466.510373594094
黑龙江省,18,1966,7,5744925160.830251,6499392719.033292
上海市,19,1966,8,15105286.069419201,4100879.655914426
云南省,19,1966,8,1986514969.2265582,876972240.6720804
内蒙古自治区,19,1966,8,8700650979.483095,7359463834.854861
北京市,19,1966,8,44233151.43016714,22228071.32707109
吉林省,19,1966,8,1540481301.467645,1385556563.7140694
四川省,19,1966,8,6675957017.117485,4559777847.340253
天津市,19,1966,8,26453780.070031986,15813696.530582316
宁夏回族自治区,19,1966,8,110870709.48087497,28457005.4972935
安徽省,19,1966,8,1915365230.9882536,1949939802.9038758
山东省,19,1966,8,3085347900.7827573,2827312114.2731705
山西省,19,1966,8,1112371319.5606508,390571747.0955627
广东省,19,1966,8,1493821415.1413784,875291186.7380283
广西壮族自治区,19,1966,8,1368409368.231241,1215966229.4928641
新疆维吾尔自治区,19,1966,8,9395666380.657904,10827280241.142288
江苏省,19,1966,8,1489347434.351288,1782092142.2509828
江西省,19,1966,8,905815181.7690477,652052757.3723624
河北省,19,1966,8,3325288535.306277,1999158120.3571076
河南省,19,1966,8,2617634904.8032303,1716563051.640179
浙江省,19,1966,8,753078590.3262267,949409955.263993
海南省,19,1966,8,63807598.89432456,124974292.2829273
湖北省,19,1966,8,1990242590.4287448,1870938911.3001719
湖南省,19,1966,8,1915899204.1537268,1037266596.4069
甘肃省,19,1966,8,2061944232.5875227,1175806643.2193336
福建省,19,1966,8,397911104.9293524,312472493.0021809
西藏自治区,19,1966,8,2419706075.899664,4587582871.529115
贵州省,19,1966,8,1076272512.9213912,419619163.52660745
辽宁省,19,1966,8,1482709308.75318,1055448866.8101127
重庆市,19,1966,8,468424336.0473363,361418808.3935207
陕西省,19,1966,8,1275121494.0956964,757474863.7964224
青海省,19,1966,8,590571584.2840403,335773745.22370946
香港特别行政区,19,1966,8,360019.540218482,60369.41019855142
黑龙江省,19,1966,8,5742058099.790847,7359360086.522505
上海市,20,1966,9,14799944.930330629,1771752.2029160087
云南省,20,1966,9,2005591665.4063108,886424133.9847838
内蒙古自治区,20,1966,9,10141565308.362167,13710178809.482443
北京市,20,1966,9,44496669.27565272,21923938.589420002
吉林省,20,1966,9,1557899370.4082572,1433980054.9330435
四川省,20,1966,9,6683219091.556904,4279086366.933666
天津市,20,1966,9,26532764.11723899,15484204.952661589
宁夏回族自治区,20,1966,9,111898135.58136055,30007832.131128646
安徽省,20,1966,9,1938653663.6182091,1989088390.7421265
山东省,20,1966,9,3132458174.282314,3030904871.523938
山西省,20,1966,9,1113933641.3564112,376051331.74702823
广东省,20,1966,9,1498191309.1762505,869991307.4432697
广西壮族自治区,20,1966,9,1386170493.1890154,1260197293.3281946
新疆维吾尔自治区,20,1966,9,10071762451.364183,13683870060.459198
江苏省,20,1966,9,1482302555.6757476,1671398635.0674427
江西省,20,1966,9,897583537.6810639,562375902.1661916
河北省,20,1966,9,3361470978.698449,2053634838.3530664
河南省,20,1966,9,2657751838.313906,1888183031.4443746
浙江省,20,1966,9,675689186.225118,372492030.9083995
海南省,20,1966,9,65221144.73457614,129204898.68181875
湖北省,20,1966,9,2010791666.8829472,1949606945.5199144
湖南省,20,1966,9,1923912403.5540676,1031509504.0923976
甘肃省,20,1966,9,2151554096.1497273,1327049744.651885
福建省,20,1966,9,376198176.5017011,141832149.3647219
西藏自治区,20,1966,9,2490533167.853537,4731169467.933676
贵州省,20,1966,9,1090580184.1204584,423215555.8303268
辽宁省,20,1966,9,1498494099.4051204,1101368099.7033062
重庆市,20,1966,9,465360694.1464215,319731380.0907215
陕西省,20,1966,9,1281569847.7316136,751786503.7128222
青海省,20,1966,9,618424296.2498155,388791939.448205
香港特别行政区,20,1966,9,361192.79006932763,61600.37645763694
黑龙江省,20,1966,9,6177825976.124238,10096310024.647734
上海市,21,1966,10,14740553.834835062,1727461.9365065403
云南省,21,1966,10,1983728548.4015138,846873572.1578255
内蒙古自治区,21,1966,10,9959322135.567131,12332667351.840588
北京市,21,1966,10,44654698.4215321,21906735.765999064
吉林省,21,1966,10,1756710345.726827,2148145065.621716
四川省,21,1966,10,6644622474.238452,4182543207.245285
天津市,21,1966,10,26377466.82349465,15279423.429069465
宁夏回族自治区,21,1966,10,115719840.3593336,36922741.39563639
安徽省,21,1966,10,1920414658.3604615,2007425893.2805178
山东省,21,1966,10,3088532439.7131534,2860412094.7805243
山西省,21,1966,10,1154467416.6716516,501213537.0161724
广东省,21,1966,10,1528253167.3095295,976573342.3271656
广西壮族自治区,21,1966,10,1407543308.035044,1350000580.6935036
新疆维吾尔自治区,21,1966,10,11706951457.028902,17862784621.355663
江苏省,21,1966,10,1470970747.6759558,1669923646.4197495
江西省,21,1966,10,898545590.8647065,613790531.2358218
河北省,21,1966,10,3399246877.1363153,2132114945.107617
河南省,21,1966,10,2642467547.3923464,1905402832.197872
浙江省,21,1966,10,667527647.1313663,333035037.9769304
海南省,21,1966,10,63956988.61941416,125766700.90409364
湖北省,21,1966,10,1997408015.6578538,1947426530.8676841
湖南省,21,1966,10,1919226111.7849252,1071438878.9796166
甘肃省,21,1966,10,2533177005.497618,2008858179.6113653
福建省,21,1966,10,374433302.41681963,129090669.18876664
西藏自治区,21,1966,10,2642407808.404498,4945762008.736119
贵州省,21,1966,10,1074262560.0760074,408318192.92180717
辽宁省,21,1966,10,1553920959.3130884,1341944121.1579344
重庆市,21,1966,10,460783171.0343336,307511081.2833081
陕西省,21,1966,10,1297013703.1385942,777062303.1710905
青海省,21,1966,10,746812309.5029278,613693745.734251
香港特别行政区,21,1966,10,360611.5387494035,62464.006262083996
黑龙江省,21,1966,10,9936051750.374334,28806366322.360653
上海市,22,1966,11,14787713.535875179,1759936.4522503596
云南省,22,1966,11,2057977641.2806172,946652816.7669903
内蒙古自治区,22,1966,11,12544333460.422855,17074161487.085632
北京市,22,1966,11,53434713.678426266,33775488.63575721
吉林省,22,1966,11,2669190607.829844,4130413932.4683757
四川省,22,1966,11,6878687907.513216,4672118939.468921
天津市,22,1966,11,30615894.221014787,23678604.042833645
宁夏回族自治区,22,1966,11,130048752.2841913,51190623.54035976
安徽省,22,1966,11,2010971293.9060903,2046512325.691557
山东省,22,1966,11,3474432812.1711946,3822385075.5858865
山西省,22,1966,11,1346581103.2798383,616585304.5612066
广东省,22,1966,11,1548577183.0449424,1018357801.9595531
广西壮族自治区,22,1966,11,1461114765.9935462,1469816709.9618118
新疆维吾尔自治区,22,1966,11,17907354301.875,27890187341.226944
江苏省,22,1966,11,1525417275.1486616,1802957090.9091837
江西省,22,1966,11,907058080.7275894,593376060.9497648
河北省,22,1966,11,4138739495.0949955,3232597618.365117
河南省,22,1966,11,2775146512.162582,2026014299.8086953
浙江省,22,1966,11,670616020.8827983,330139182.1697031
海南省,22,1966,11,65301895.78166888,129515955.73535618
湖北省,22,1966,11,2021669115.7811449,1902945571.351987
湖南省,22,1966,11,1953270704.5873249,1126587226.0798376
甘肃省,22,1966,11,3565068598.0669446,3846091707.4540734
福建省,22,1966,11,377353524.20772105,137786064.56184042
西藏自治区,22,1966,11,3563518261.423993,7102120880.088021
贵州省,22,1966,11,1140530724.0463176,456021506.1510224
辽宁省,22,1966,11,2061025780.0683415,2295641923.0749893
重庆市,22,1966,11,466933291.04169375,320617574.3823239
陕西省,22,1966,11,1463051962.5729527,1110076304.140034
青海省,22,1966,11,992981693.2777328,1025125757.2407769
香港特别行政区,22,1966,11,361702.40601088904,63193.062241677246
黑龙江省,22,1966,11,10495039324.753607,23910436552.706036
上海市,23,1966,12,14978022.602394782,1670593.1636049259
云南省,23,1966,12,2105906727.5501323,1032449103.9491638
内蒙古自治区,23,1966,12,14181066948.44341,20153193879.506477
北京市,23,1966,12,76673334.94744442,64658773.4634471
吉林省,23,1966,12,3270201581.297863,5475714434.869975
四川省,23,1966,12,7370055415.376286,5673031740.044516
天津市,23,1966,12,42257543.459344804,46754528.28897356
宁夏回族自治区,23,1966,12,155504617.52611133,80081046.55891041
安徽省,23,1966,12,2454699476.716493,2946901219.9884496
山东省,23,1966,12,4467639023.942402,6418877067.096104
山西省,23,1966,12,1691095382.4449308,966093740.6616048
广东省,23,1966,12,1574888105.8003657,1094478851.9265406
广西壮族自治区,23,1966,12,1455654576.5474863,1449878129.1758595
新疆维吾尔自治区,23,1966,12,22149303286.324116,36013783521.69828
江苏省,23,1966,12,1817581536.203705,2646269794.737147
江西省,23,1966,12,958795991.5883262,698194564.4469755
河北省,23,1966,12,5759913630.3974695,5743294678.285534
河南省,23,1966,12,3343832050.007483,3181036787.6423144
浙江省,23,1966,12,695619752.7064776,382322362.84056216
海南省,23,1966,12,64256188.75800614,126689438.73075509
湖北省,23,1966,12,2252630589.920879,2525609451.263623
湖南省,23,1966,12,2021271791.4805882,1252949725.9131143
甘肃省,23,1966,12,3810736834.6913967,4278318325.545379
福建省,23,1966,12,384308143.1692798,180020634.77192461
西藏自治区,23,1966,12,3921757091.4593987,7929586988.467784
贵州省,23,1966,12,1252640301.388374,535031232.7118532
辽宁省,23,1966,12,2696529682.631212,3506162205.793859
重庆市,23,1966,12,498754641.7179626,389683495.9976843
